x	y
-1.9219959013890793	-1370.375
-1.9215073535436007	-1685.09375
-1.9210188056981223	333.71875
-1.920530257852644	1045.53125
-1.9200417100071656	163.0625
-1.9195531621616873	1812.5625
-1.919064614316209	750.96875
-1.9185760664707305	-476.5625
-1.9180875186252522	-1521.40625
-1.9175989707797736	-1619.90625
-1.9171104229342952	-1132.15625
-1.9166218750888169	-1547.03125
-1.9161333272433385	795.28125
-1.9156447793978602	400.21875
-1.9151562315523818	-1892.9375
-1.9146676837069034	-1342.78125
-1.914179135861425	-964.875
-1.9136905880159465	663.125
-1.9132020401704681	1556.21875
-1.9127134923249898	765.15625
-1.9122249444795114	910.28125
-1.911736396634033	679.8125
-1.9112478487885547	611.71875
-1.9107593009430763	1131.3125
-1.910270753097598	-1231.53125
-1.9097822052521196	-479.59375
-1.909293657406641	-758.0625
-1.9088051095611627	-1943.9375
-1.9083165617156843	-564.3125
-1.907828013870206	551.09375
-1.9073394660247276	-361.03125
-1.9068509181792492	-2180.15625
-1.9063623703337709	-688.09375
-1.9058738224882925	-2791.125
-1.9053852746428142	-1831.375
-1.9048967267973356	-1973.8125
-1.9044081789518572	-1454.09375
-1.9039196311063789	-779.65625
-1.9034310832609005	-857.96875
-1.9029425354154221	737.5625
-1.9024539875699438	234.625
-1.9019654397244654	-681.8125
-1.9014768918789868	-614.53125
-1.9009883440335085	423.15625
-1.90049979618803	-1245.09375
-1.9000112483425518	521.875
-1.8995227004970734	1215.09375
-1.899034152651595	2387.3125
-1.8985456048061167	126.3125
-1.8980570569606383	-1386.28125
-1.89756850911516	-1015.625
-1.8970799612696814	1234.21875
-1.896591413424203	2483.375
-1.8961028655787246	1496.96875
-1.8956143177332463	2044.0625
-1.895125769887768	2192.875
-1.8946372220422896	605.65625
-1.8941486741968112	-511.46875
-1.8936601263513329	509.0625
-1.8931715785058545	1192.40625
-1.892683030660376	745
-1.8921944828148975	1123.03125
-1.8917059349694192	1762.40625
-1.8912173871239408	973.53125
-1.8907288392784625	-409.3125
-1.890240291432984	275.46875
-1.8897517435875058	2262.8125
-1.8892631957420274	-1039.78125
-1.8887746478965488	-559.71875
-1.8882861000510704	570.59375
-1.887797552205592	922.3125
-1.8873090043601137	357.625
-1.8868204565146354	-427.46875
-1.886331908669157	-3316.59375
-1.8858433608236786	-4046.4375
-1.8853548129782003	-2626.6875
-1.8848662651327217	-3012.25
-1.8843777172872433	-2391.65625
-1.883889169441765	-1617.78125
-1.8834006215962866	-303.15625
-1.8829120737508083	-1568.15625
-1.88242352590533	-2379.78125
-1.8819349780598515	-5162.03125
-1.8814464302143732	-2945.15625
-1.8809578823688948	-3541.1875
-1.8804693345234162	-1460.84375
-1.8799807866779379	-2836.71875
-1.8794922388324595	-1394.25
-1.8790036909869812	-1178.9375
-1.8785151431415028	-52.1875
-1.8780265952960244	228.40625
-1.877538047450546	-861.90625
-1.8770494996050675	-228.71875
-1.8765609517595891	-41.90625
-1.8760724039141108	-2284.21875
-1.8755838560686324	274.21875
-1.875095308223154	2669.4375
-1.8746067603776757	2077.6875
-1.8741182125321973	1123
-1.873629664686719	-132.6875
-1.8731411168412406	-111.5625
-1.872652568995762	-784.125
-1.8721640211502837	-1654.5625
-1.8716754733048053	-653.4375
-1.871186925459327	-1631.6875
-1.8706983776138486	901.90625
-1.8702098297683702	-608.6875
-1.8697212819228919	-2897.75
-1.8692327340774135	-1747.9375
-1.8687441862319352	619.6875
-1.8682556383864566	2490.53125
-1.8677670905409782	1013.6875
-1.8672785426954999	-1069.5
-1.8667899948500215	-2131.875
-1.8663014470045431	-1576.46875
-1.8658128991590648	-2106.21875
-1.8653243513135864	-1015.1875
-1.864835803468108	2073.90625
-1.8643472556226297	4072.21875
-1.8638587077771511	3439.96875
-1.8633701599316728	2208.71875
-1.8628816120861944	295.625
-1.862393064240716	-370.09375
-1.8619045163952377	-77.125
-1.8614159685497593	-1627.65625
-1.860927420704281	-2033.6875
-1.8604388728588024	-221.375
-1.859950325013324	459.3125
-1.8594617771678457	660.5
-1.8589732293223673	-266.5
-1.858484681476889	-2646.46875
-1.8579961336314106	-2049.875
-1.8575075857859322	-1532.28125
-1.8570190379404539	-1602.25
-1.8565304900949755	-2091.78125
-1.856041942249497	-1450.28125
-1.8555533944040186	1236.28125
-1.8550648465585402	-1794.09375
-1.8545762987130618	-804.28125
-1.8540877508675835	938.65625
-1.8535992030221051	-1706.65625
-1.8531106551766268	-1663.78125
-1.8526221073311484	714.25
-1.85213355948567	-323.09375
-1.8516450116401915	1323.78125
-1.851156463794713	-1789.8125
-1.8506679159492347	1997.5
-1.8501793681037564	1139.78125
-1.849690820258278	1850.0625
-1.8492022724127997	-1306.125
-1.8487137245673213	-2654.28125
-1.8482251767218427	-2152.5
-1.8477366288763644	-1395.9375
-1.847248081030886	-2681.40625
-1.8467595331854076	375.5625
-1.8462709853399293	-1291.4375
-1.845782437494451	-1473.5
-1.8452938896489726	3467.65625
-1.8448053418034942	1888.5
-1.8443167939580158	-913.625
-1.8438282461125373	-2092.40625
-1.843339698267059	-3541.90625
-1.8428511504215805	-4187.34375
-1.8423626025761022	-465.84375
-1.8418740547306238	1492.25
-1.8413855068851455	-357.0625
-1.840896959039667	-1867.5
-1.8404084111941887	-163.71875
-1.8399198633487104	-778.8125
-1.8394313155032318	-1405.03125
-1.8389427676577534	-637.6875
-1.838454219812275	-151.875
-1.8379656719667967	1274.5625
-1.8374771241213184	1628.3125
-1.83698857627584	1129.75
-1.8365000284303616	-1143.5625
-1.836011480584883	11.5625
-1.8355229327394047	83.96875
-1.8350343848939263	192.5625
-1.834545837048448	1520.4375
-1.8340572892029696	-169.78125
-1.8335687413574913	996.25
-1.833080193512013	1611.46875
-1.8325916456665345	796.625
-1.8321030978210562	-2898.53125
-1.8316145499755776	-4619.53125
-1.8311260021300992	-2726.3125
-1.8306374542846209	-1187.59375
-1.8301489064391425	2133.75
-1.8296603585936642	-370.875
-1.8291718107481858	262.15625
-1.8286832629027074	-1356.96875
-1.828194715057229	-3025.5
-1.8277061672117507	-2149.96875
-1.8272176193662721	-740.53125
-1.8267290715207938	-2654.21875
-1.8262405236753154	-3924.65625
-1.825751975829837	-3647.71875
-1.8252634279843587	-4378.90625
-1.8247748801388803	-3131.28125
-1.824286332293402	-2130.125
-1.8237977844479234	890.21875
-1.823309236602445	-891.875
-1.8228206887569667	-1825.78125
-1.8223321409114883	168.125
-1.82184359306601	2112.53125
-1.8213550452205316	2116.53125
-1.8208664973750532	116.28125
-1.8203779495295749	-1036.125
-1.8198894016840965	-695.625
-1.819400853838618	1424.71875
-1.8189123059931396	2736.1875
-1.8184237581476612	194.125
-1.8179352103021829	122.53125
-1.8174466624567045	1200.125
-1.8169581146112261	-1072.09375
-1.8164695667657478	-2194.84375
-1.8159810189202694	-1304.28125
-1.815492471074791	-908.21875
-1.8150039232293125	1865.3125
-1.8145153753838341	-17.03125
-1.8140268275383558	-2120.125
-1.8135382796928774	343.1875
-1.813049731847399	-1012.875
-1.8125611840019207	-754.375
-1.8120726361564423	-1335.125
-1.8115840883109637	-2204.25
-1.8110955404654854	-2332.15625
-1.810606992620007	-173.75
-1.8101184447745287	567.8125
-1.8096298969290503	-1757.6875
-1.809141349083572	-3367.59375
-1.8086528012380936	-3673.875
-1.8081642533926152	-1747.53125
-1.8076757055471369	-1738.75
-1.8071871577016583	-3393.75
-1.80669860985618	-357.46875
-1.8062100620107016	1595.96875
-1.8057215141652232	762.46875
-1.8052329663197448	1662.6875
-1.8047444184742665	1364.46875
-1.8042558706287881	1086.6875
-1.8037673227833098	430.625
-1.8032787749378314	810
-1.8027902270923528	391.96875
-1.8023016792468745	329.6875
-1.801813131401396	-3887
-1.8013245835559177	-4415.1875
-1.8008360357104394	-2934.8125
-1.800347487864961	-1554.3125
-1.7998589400194827	-2988.3125
-1.799370392174004	-1892.8125
-1.798881844328526	-304.28125
-1.7983932964830474	411.09375
-1.797904748637569	-1061.40625
-1.7974162007920906	-2944.65625
-1.7969276529466123	-2213.875
-1.796439105101134	-852.46875
-1.7959505572556556	-1519.90625
-1.7954620094101772	-3240.9375
-1.7949734615646986	169.53125
-1.7944849137192203	1494.84375
-1.793996365873742	353.8125
-1.7935078180282635	-3307.75
-1.7930192701827852	-1223.375
-1.7925307223373068	531.28125
-1.7920421744918285	330.40625
-1.79155362664635	-2320.875
-1.7910650788008717	-2716.65625
-1.7905765309553932	-3636.875
-1.7900879831099148	-681.40625
-1.7895994352644364	2170.21875
-1.789110887418958	-592.15625
-1.7886223395734797	-1232.125
-1.7881337917280014	-1690.21875
-1.787645243882523	483.03125
-1.7871566960370446	-2320.875
-1.7866681481915663	-1810.09375
-1.7861796003460877	-2256.84375
-1.7856910525006093	-4.46875
-1.785202504655131	614.1875
-1.7847139568096526	1384.28125
-1.7842254089641743	-440.53125
-1.783736861118696	-3149.8125
-1.7832483132732175	-3608.15625
-1.782759765427739	-4169.90625
-1.7822712175822606	-926.125
-1.7817826697367822	207.03125
-1.7812941218913039	-2239.59375
-1.7808055740458255	-3177.53125
-1.7803170262003472	-1844.65625
-1.7798284783548688	-783.46875
-1.7793399305093904	-1640.34375
-1.778851382663912	-869.59375
-1.7783628348184335	352.875
-1.7778742869729551	-159.71875
-1.7773857391274768	-921.34375
-1.7768971912819984	1022.84375
-1.77640864343652	3963.25
-1.7759200955910417	3680.71875
-1.7754315477455633	3505.03125
-1.774942999900085	1291.75
-1.7744544520546066	300.46875
-1.773965904209128	1382.59375
-1.7734773563636497	-3499.1875
-1.7729888085181713	-108.125
-1.772500260672693	845.40625
-1.7720117128272146	-2666.5625
-1.7715231649817362	-1904.125
-1.7710346171362579	-1975.78125
-1.7705460692907793	-2518.4375
-1.770057521445301	159.65625
-1.7695689735998226	-1763.15625
-1.7690804257543442	1392.40625
-1.7685918779088659	1289
-1.7681033300633875	435.90625
-1.7676147822179091	489.3125
-1.7671262343724308	1199.8125
-1.7666376865269524	355.4375
-1.7661491386814738	-723.40625
-1.7656605908359955	-1360.28125
-1.765172042990517	-182.3125
-1.7646834951450387	-939.125
-1.7641949472995604	229.8125
-1.763706399454082	1351.78125
-1.7632178516086037	2140.34375
-1.7627293037631253	2382.75
-1.762240755917647	3205.53125
-1.7617522080721684	77.84375
-1.76126366022669	1026.78125
-1.7607751123812116	1292.625
-1.7602865645357333	418.875
-1.759798016690255	-1213.84375
-1.7593094688447766	-2271.59375
-1.7588209209992982	-1935.65625
-1.7583323731538196	-1232.15625
-1.7578438253083415	-1108.28125
-1.757355277462863	-1035.4375
-1.7568667296173845	782.96875
-1.7563781817719062	1029.28125
-1.7558896339264278	2336.90625
-1.7554010860809495	2570.65625
-1.754912538235471	1227.5625
-1.7544239903899927	352.28125
-1.7539354425445142	2316.28125
-1.7534468946990358	-1203.5625
-1.7529583468535574	-2503.84375
-1.752469799008079	-1070.46875
-1.7519812511626007	1639
-1.7514927033171224	860.75
-1.751004155471644	490.09375
-1.7505156076261654	-254.125
-1.7500270597806873	390.5
-1.7495385119352087	-229.375
-1.7490499640897303	1116.28125
-1.748561416244252	880.96875
-1.7480728683987736	-393.875
-1.7475843205532953	-226.40625
-1.747095772707817	218.03125
-1.7466072248623385	-1854.9375
-1.74611867701686	-3298.65625
-1.7456301291713818	-1899.15625
-1.7451415813259032	-2453.375
-1.7446530334804249	-3386.90625
-1.7441644856349465	-2738.75
-1.7436759377894682	-1211
-1.7431873899439898	481.125
-1.7426988420985114	-1820.25
-1.742210294253033	-1402.6875
-1.7417217464075545	1828.75
-1.7412331985620761	2971.78125
-1.7407446507165978	2308.9375
-1.7402561028711194	1366.28125
-1.739767555025641	841.8125
-1.7392790071801627	1371.875
-1.7387904593346843	614.46875
-1.738301911489206	-897.46875
-1.7378133636437276	-2823.625
-1.737324815798249	-329.3125
-1.7368362679527707	545.25
-1.7363477201072923	-505.625
-1.735859172261814	-216.90625
-1.7353706244163356	-449.21875
-1.7348820765708572	-2098.34375
-1.7343935287253789	-390.9375
-1.7339049808799003	-2825.3125
-1.7334164330344222	-522.34375
-1.7329278851889436	-897.4375
-1.7324393373434652	-889.5625
-1.7319507894979869	572.125
-1.7314622416525085	1667.75
-1.7309736938070301	1523.3125
-1.7304851459615518	-1069.1875
-1.7299965981160734	-1317.28125
-1.7295080502705948	-738.59375
-1.7290195024251165	-1290.625
-1.7285309545796381	-424.53125
-1.7280424067341598	-1713.3125
-1.7275538588886814	-2634.65625
-1.727065311043203	-1177.75
-1.7265767631977247	86.375
-1.7260882153522463	-416.09375
-1.725599667506768	301.78125
-1.7251111196612894	859.09375
-1.724622571815811	-1628.0625
-1.7241340239703327	-1812.5
-1.7236454761248543	-1867
-1.723156928279376	-4329.53125
-1.7226683804338976	-4569.46875
-1.7221798325884192	-1571.96875
-1.7216912847429406	-674.8125
-1.7212027368974625	-1932.625
-1.720714189051984	1160.15625
-1.7202256412065056	2768.46875
-1.7197370933610272	-1108.84375
-1.7192485455155488	-2752.25
-1.7187599976700705	-984.53125
-1.7182714498245921	1654.1875
-1.7177829019791138	-371.125
-1.7172943541336352	-685.8125
-1.716805806288157	-143.15625
-1.7163172584426785	-3144.375
-1.7158287105972	-5463.6875
-1.7153401627517217	-1227.0625
-1.7148516149062434	-681.46875
-1.714363067060765	-1577.4375
-1.7138745192152867	-1326.0625
-1.7133859713698083	-1510.5625
-1.7128974235243297	-2268.90625
-1.7124088756788514	-616.4375
-1.711920327833373	-1335.96875
-1.7114317799878946	-916.28125
-1.7109432321424163	40.71875
-1.710454684296938	1630.09375
-1.7099661364514596	1809.53125
-1.709477588605981	419
-1.7089890407605028	1447.5
-1.7085004929150243	967.40625
-1.708011945069546	419.0625
-1.7075233972240675	1107.53125
-1.7070348493785892	1093.875
-1.7065463015331108	670.84375
-1.7060577536876325	-82.65625
-1.705569205842154	577.15625
-1.7050806579966755	-2140.875
-1.7045921101511974	-3038
-1.7041035623057188	131
-1.7036150144602404	-1491.46875
-1.703126466614762	-193.53125
-1.7026379187692837	2033.78125
-1.7021493709238054	3509.875
-1.701660823078327	2876.5
-1.7011722752328486	1801.25
-1.70068372738737	19.09375
-1.7001951795418917	-667.5625
-1.6997066316964133	-149.875
-1.699218083850935	-3321.0625
-1.6987295360054566	-1218.28125
-1.6982409881599783	844.0625
-1.6977524403145	525.28125
-1.6972638924690213	3428.34375
-1.6967753446235432	1526.28125
-1.6962867967780646	1375.125
-1.6957982489325862	423.1875
-1.6953097010871079	-258.9375
-1.6948211532416295	-451.625
-1.6943326053961512	-607.125
-1.6938440575506728	-1501.4375
-1.6933555097051944	-1136.3125
-1.6928669618597159	-469.96875
-1.6923784140142377	-1496.40625
-1.6918898661687591	-1392.21875
-1.691401318323281	170.46875
-1.6909127704778024	-1628.6875
-1.6904242226323243	-3761.09375
-1.6899356747868457	-3827.625
-1.6894471269413676	-1834.21875
-1.6889585790958892	728.5625
-1.6884700312504108	-1968.28125
-1.6879814834049325	-1249.1875
-1.6874929355594541	-630.71875
-1.6870043877139758	-3503.1875
-1.6865158398684974	-1573.15625
-1.686027292023019	-432.96875
-1.6855387441775407	553.21875
-1.6850501963320623	1346.53125
-1.684561648486584	313.1875
-1.6840731006411056	457.15625
-1.6835845527956272	1228.5625
-1.6830960049501489	537.46875
-1.6826074571046705	14.03125
-1.6821189092591922	631.5625
-1.6816303614137138	-3078.25
-1.6811418135682354	292.125
-1.680653265722757	-263.34375
-1.680164717877279	-1998.3125
-1.6796761700318004	1131.65625
-1.6791876221863222	869.625
-1.6786990743408436	1714.4375
-1.6782105264953655	2287.78125
-1.677721978649887	842.625
-1.6772334308044088	1012.25
-1.6767448829589304	1714.1875
-1.676256335113452	-2320.21875
-1.6757677872679737	-3783.53125
-1.6752792394224953	-3777.875
-1.674790691577017	-1463.53125
-1.6743021437315386	-2293.375
-1.6738135958860603	-2958.15625
-1.673325048040582	-2373.8125
-1.6728365001951035	-2400.5625
-1.6723479523496252	-2941.96875
-1.6718594045041468	-4032.78125
-1.6713708566586685	-2363.28125
-1.67088230881319	-1865.4375
-1.6703937609677117	1000.875
-1.6699052131222334	788
-1.669416665276755	-95.6875
-1.6689281174312767	-311.25
-1.6684395695857983	-2317.25
-1.6679510217403202	-2753.5625
-1.6674624738948416	-1529.84375
-1.6669739260493635	-102.5625
-1.6664853782038849	-2413.21875
-1.6659968303584067	-2181.09375
-1.6655082825129284	-1960.71875
-1.66501973466745	-3905.40625
-1.6645311868219717	-1044.65625
-1.6640426389764933	185.90625
-1.663554091131015	-562.3125
-1.6630655432855366	389.46875
-1.6625769954400582	-54.03125
-1.6620884475945799	-407.1875
-1.6615998997491015	777.78125
-1.6611113519036231	1059.875
-1.6606228040581448	-456.03125
-1.6601342562126664	1137.34375
-1.659645708367188	4182.15625
-1.6591571605217097	3681.875
-1.6586686126762313	2997.6875
-1.658180064830753	644.84375
-1.6576915169852746	-1748.46875
-1.6572029691397963	-1152.5625
-1.656714421294318	2242.5
-1.6562258734488395	1621.125
-1.6557373256033614	26.125
-1.6552487777578828	-330.71875
-1.6547602299124047	-547.875
-1.654271682066926	-1922.15625
-1.653783134221448	-2312.78125
-1.6532945863759696	-1626.78125
-1.6528060385304912	682.09375
-1.6523174906850129	1376.8125
-1.6518289428395345	-2076.15625
-1.6513403949940562	-559.8125
-1.6508518471485778	-125.09375
-1.6503632993030994	-1637.53125
-1.649874751457621	-1559.53125
-1.6493862036121427	-900.71875
-1.6488976557666644	2051.75
-1.648409107921186	2002.5
-1.6479205600757076	1339.5625
-1.6474320122302293	-1620.84375
-1.646943464384751	-4292.875
-1.6464549165392726	-3561.3125
-1.6459663686937942	-533.625
-1.6454778208483158	-1021.59375
-1.6449892730028375	-1459.40625
-1.6445007251573591	-1227.125
-1.6440121773118808	-702.71875
-1.6435236294664026	1410.8125
-1.643035081620924	1078.59375
-1.642546533775446	669.0625
-1.6420579859299673	-915.5
-1.6415694380844892	-928.5625
-1.6410808902390108	1404.6875
-1.6405923423935325	687.78125
-1.640103794548054	-968.375
-1.6396152467025757	-3621.28125
-1.6391266988570974	-6221.34375
-1.638638151011619	-5742.40625
-1.6381496031661407	-3935.5625
-1.6376610553206623	-802.0625
-1.637172507475184	-127.53125
-1.6366839596297056	-847.4375
-1.6361954117842272	1008.28125
-1.6357068639387489	562.125
-1.6352183160932705	-663.21875
-1.6347297682477921	-2517.6875
-1.6342412204023138	-1028
-1.6337526725568354	-1809.21875
-1.633264124711357	-2982.96875
-1.6327755768658787	-2748.84375
-1.6322870290204003	-3190.90625
-1.631798481174922	-2206.40625
-1.6313099333294439	-1367.5625
-1.6308213854839653	1849.78125
-1.6303328376384871	1826.96875
-1.6298442897930085	1081.875
-1.6293557419475304	2260.8125
-1.628867194102052	5205.90625
-1.6283786462565737	2196.53125
-1.6278900984110953	-979.25
-1.627401550565617	-3608.25
-1.6269130027201386	-926.5625
-1.6264244548746603	407.75
-1.625935907029182	216.96875
-1.6254473591837035	1491.84375
-1.6249588113382252	2864.5625
-1.6244702634927468	-476.625
-1.6239817156472685	-884.1875
-1.62349316780179	3127.21875
-1.6230046199563117	321.65625
-1.6225160721108334	637.3125
-1.622027524265355	1848.4375
-1.6215389764198767	282.875
-1.6210504285743983	376.28125
-1.62056188072892	-339.4375
-1.6200733328834418	-102.96875
-1.6195847850379632	317.1875
-1.619096237192485	-2562.375
-1.6186076893470065	-2703.09375
-1.6181191415015284	-1457.625
-1.6176305936560498	-549.78125
-1.6171420458105716	-396.25
-1.6166534979650933	936.1875
-1.616164950119615	-1880.59375
-1.6156764022741366	-268.21875
-1.6151878544286582	506.34375
-1.6146993065831798	229.34375
-1.6142107587377015	309.75
-1.6137222108922231	-2216.3125
-1.6132336630467448	-2550.03125
-1.6127451152012664	-1465.71875
-1.612256567355788	-4427.71875
-1.6117680195103097	-1779.5625
-1.6112794716648313	-2578.375
-1.610790923819353	-4113.28125
-1.6103023759738746	-1556.4375
-1.6098138281283962	-249.96875
-1.6093252802829179	-346.375
-1.6088367324374395	-1809.53125
-1.6083481845919612	163.53125
-1.607859636746483	-79.0625
-1.6073710889010044	737.6875
-1.6068825410555263	-791.875
-1.6063939932100477	-1007.625
-1.6059054453645696	-2957.09375
-1.605416897519091	-1956.75
-1.6049283496736129	933.53125
-1.6044398018281345	1480.53125
-1.6039512539826561	1059.84375
-1.6034627061371778	426.9375
-1.6029741582916994	-167.65625
-1.602485610446221	1905.8125
-1.6019970626007427	813.1875
-1.6015085147552643	213.84375
-1.601019966909786	366.84375
-1.6005314190643076	1375.75
-1.6000428712188293	33.875
-1.599554323373351	-228.46875
-1.5990657755278725	-1113.40625
-1.5985772276823942	-2412.78125
-1.5980886798369158	-30.40625
-1.5976001319914375	459.90625
-1.597111584145959	-3018.09375
-1.5966230363004807	-4885.71875
-1.5961344884550024	-1755.5
-1.5956459406095242	-149.96875
-1.5951573927640457	-754
-1.5946688449185675	-2633.90625
-1.594180297073089	-3409.75
-1.5936917492276108	-4027.59375
-1.5932032013821322	-2641.96875
-1.592714653536654	-2938.9375
-1.5922261056911757	-3566.875
-1.5917375578456974	-1409.125
-1.591249010000219	-1462
-1.5907604621547407	-3121.53125
-1.5902719143092623	-2369.28125
-1.589783366463784	-4200.5
-1.5892948186183056	-2610.9375
-1.5888062707728272	-1951
-1.5883177229273489	-1086.15625
-1.5878291750818705	868.8125
-1.5873406272363921	3868.59375
-1.5868520793909138	2920.375
-1.5863635315454354	-1136.1875
-1.585874983699957	877.4375
-1.5853864358544787	2344.21875
-1.5848978880090003	1129.625
-1.584409340163522	109
-1.5839207923180436	2146.59375
-1.5834322444725655	2522.21875
-1.582943696627087	2964.21875
-1.5824551487816088	424.5
-1.5819666009361302	2937.40625
-1.581478053090652	2643.59375
-1.5809895052451735	1725.59375
-1.5805009573996953	1005.15625
-1.580012409554217	2454.65625
-1.5795238617087386	4825.96875
-1.5790353138632602	62.25
-1.5785467660177819	-844.21875
-1.5780582181723035	595.59375
-1.5775696703268252	-2564.375
-1.5770811224813468	-253.53125
-1.5765925746358684	1210.59375
